0	819308	818263	804822	802271	815374	800765	816840	819139	804104	803148	815863	802448
0	818159	817288	801783	801741	813658	801384	823597	819402	805871	803847	815607	805316
0	819314	818234	802433	800979	815671	800800	819504	819499	805814	806210	818886	806014
0	816528	818588	803871	801203	817510	802037	816272	820228	802940	802490	818125	801852
0	817692	816652	803234	800001	810442	799792	819636	820381	803287	802814	818390	803710
0	821047	816757	803981	800571	816899	801823	820847	823241	803973	804430	816465	804119
0	817776	818325	802287	801939	813033	801628	819388	818821	804165	801630	813789	803192
0	814876	814175	801884	800431	815583	798217	819182	820611	802991	803844	818513	803783
0	819870	819985	802780	802139	813583	801293	820399	819170	803525	804413	814729	802035
0	820701	818986	805053	802903	816289	804116	819108	820790	805526	804368	816111	805051
0	823347	819444	805122	806844	820232	805657	822018	822945	808059	806074	817514	805314
0	821735	822042	806029	805300	816959	805419	818307	819147	804525	804779	817194	805304
0	821596	819164	805224	804365	816006	803957	823866	821927	806944	805568	818047	806423
0	820272	818944	803821	803094	815770	803182	822435	819394	805532	803499	819153	804775
0	822000	824001	805856	805540	818418	806766	825167	821224	805977	803605	821493	804606
0	822289	818463	804814	804487	815423	804823	824093	820689	807445	805224	818592	808010
0	823839	821816	804650	803919	815400	804042	822546	821864	805649	805893	818094	805456
0	822454	820388	806745	805807	817685	805609	818747	822730	804436	803127	815323	804758
0	821739	823435	805798	804810	819223	804867	820065	823523	807151	806618	820389	806665
0	820961	821911	806818	806179	818509	805105	820038	822346	805440	804355	819782	804255
0	820218	823064	805078	803117	816792	802596	825330	824427	806780	805677	817487	806273
0	820756	819062	805657	804880	815854	804147	819888	823507	805808	806892	818025	804719
0	823950	821439	807482	803680	818707	806492	821481	822199	804989	806331	818397	805221
0	823606	824390	805869	805931	819995	805325	821857	820523	806071	803068	817799	805466
0	821893	821256	805238	804971	816445	803588	817167	820173	805067	802296	815663	802599
0	821344	821396	805340	803878	819086	806787	820565	821912	805620	804631	818729	805208
0	822368	822262	805677	805678	817386	804925	821346	819248	805543	805766	817688	805199
0	822939	822221	806370	803762	818834	804838	819960	822194	806208	804234	818823	804693
0	820021	821561	807008	805229	816954	806785	821072	821998	805489	803717	815837	803401
0	820169	825172	804569	805576	818664	803061	816854	819895	805011	804528	814415	804062
0	819012	820306	805026	803643	815790	803395	822838	820171	805197	804323	818371	804916
0	819992	823007	806641	805439	816402	806224	818989	819825	803410	803796	815560	804923
0	816101	818952	801727	800529	815978	800354	820104	822106	803518	805376	818758	803096
0	819541	817894	801012	799928	813652	799011	820795	818160	803613	804046	816641	804121
0	819358	818611	802331	801782	814480	801415	818529	821773	804370	804420	817664	805068
0	818117	817472	801489	801870	813114	800339	823584	822437	807553	804888	818779	806502
0	815668	817465	801155	799425	811071	798897	819596	820435	804186	803165	814540	802873
0	820650	821906	803678	801942	816674	801981	821532	821241	804433	803858	818328	804880
0	818649	817808	800684	799684	814886	798484	820402	820250	803445	802427	818200	803237
0	817284	819062	798849	798720	812401	800096	822267	817759	804683	804702	817033	803385
0	817133	818301	800743	801332	815131	799308	818244	821312	803954	802887	816098	804467
0	815713	817753	803011	802442	813639	800494	819585	818707	805757	804434	817090	804988
0	818425	818401	802368	801284	816349	802881	816932	818264	803523	802419	814401	802222
0	819515	821591	803568	801009	813800	801318	820489	819578	803555	803543	816710	800890
0	821042	821338	804183	803752	817946	802873	821425	822357	806225	804834	818082	804460
0	816448	816903	800580	799191	812756	799412	821231	817314	804294	802979	814774	803180
0	819085	819836	801940	801846	814320	801337	822512	822620	803723	804342	815094	803864
0	817708	819403	801518	803355	815815	802106	817718	821239	803311	801893	813431	802509
0	817300	817666	800360	801354	814192	799427	819245	821840	804614	804596	819195	803952
0	815983	814537	797826	797649	807998	799322	820427	820969	804509	802506	816838	802837
0	818228	818687	801059	800895	816138	801512	819535	819520	803660	802512	814947	802218
0	816499	817497	800051	799676	814441	800484	818396	821068	805424	803967	815462	803325
0	819764	818532	802109	801337	816409	800622	818165	819598	801723	802481	814428	802857
0	818842	819878	803153	801700	813419	802054	819944	824997	803034	803531	817720	801874
0	817405	814968	800323	798929	810378	798994	822655	824141	804790	804358	819160	804625
0	819728	814871	802949	801355	813700	801230	820632	820442	804434	804539	817099	803288
0	819774	817569	801924	802225	812865	800619	819981	820310	804931	804605	818430	804918
0	819425	816587	802114	801935	814090	802321	821384	820950	805301	803173	815977	802525
0	816426	816813	802282	802273	814543	801575	821476	819462	802891	802062	815066	803604
0	818569	814710	800261	800267	814177	798990	817114	818122	803051	801419	813916	801858
0	814724	815598	800237	796712	815207	798954	822350	817455	804361	802265	817560	803159
0	818790	817927	800555	798308	811856	800443	819476	817914	803882	801894	815701	802933
0	817082	816807	801541	800858	812801	800172	819422	821032	804728	801612	815052	804027
0	819028	820796	803408	801528	815279	802757	819087	820023	804129	804654	817393	805000
3	815123	815662	799777	800301	811028	799360	818069	816275	804386	804603	813789	801686
3	818097	816632	801470	799295	813355	800996	818099	819753	803459	802041	812512	801476
3	815085	815982	798791	800925	812386	799529	819623	817023	801278	800499	812344	799656
3	818609	816724	802391	801162	813867	800890	818359	818055	803879	805163	813936	803847
3	821032	818200	803872	802120	814980	803029	823184	823016	805844	804701	817601	804574
3	814757	818921	800832	799408	812181	799897	819782	820275	804189	803403	815356	802934
3	818705	815491	802613	800885	812296	801644	818932	819972	806039	804345	817579	805113
3	817854	816182	801644	801438	815458	801237	819583	804177	804268	804548	816141	803679
3	818428	819297	802076	802923	814418	799173	819697	818521	806775	803496	819391	804176
3	819010	820142	804186	803864	815150	803958	817191	822768	803346	803928	816588	803079
3	820785	817730	802604	802529	815186	801970	820564	820775	805042	804411	815605	804917
3	815161	815552	799238	800251	811076	801105	819547	803707	803284	802425	818004	801944
3	818214	816430	799498	799005	815116	799696	823789	820449	805329	804675	817746	804971
3	819312	819556	801661	801448	813635	801152	818251	819503	803224	802880	815164	804152
3	816160	818541	802507	800835	815776	802688	819547	819625	804281	802027	815093	802362
3	817388	816006	802233	801238	812175	801182	818033	821688	802405	802513	815691	802159
3	820728	820362	804061	802430	815795	802651	821738	803323	802347	802568	816259	801958
3	819531	818347	800750	801833	816969	803203	820539	817782	803166	803944	814669	801874
3	820837	820162	803982	802478	813107	803028	818430	822318	805146	805414	820070	806589
3	818678	818632	802906	801792	812858	800754	820494	805074	804166	804980	816970	805876
3	819588	815841	802561	801077	814265	800531	822762	806357	804394	805982	817878	806029
3	817364	816020	799961	799436	812041	799170	818524	819841	802111	801950	815805	802794
3	817645	820409	802166	802940	814289	803422	819992	819350	804696	803122	814204	803644
3	818361	820378	802099	801610	814926	800752	803624	819539	804915	804098	815879	803272
3	818994	815562	800571	800421	811562	799221	818978	821552	805501	804336	815974	803508
3	818267	819483	804824	803328	817347	801783	820203	823764	807585	805841	815750	805889
3	820371	817892	798584	799314	813786	799503	821376	805172	803806	803213	816491	801645
3	816007	816157	799397	799755	811246	799297	818389	819734	804598	804883	818348	805016
3	819180	819998	801117	800561	814683	801693	818651	818915	802849	802158	816397	803470
3	820617	816772	801237	799947	811512	802493	803685	822376	804070	802662	817088	803313
3	813685	816021	797632	796682	809834	797838	817750	820359	803725	802181	817938	803649
3	819531	820411	802171	801516	812595	800594	818194	817848	802730	801917	815930	801608
3	821253	817804	804543	802545	813432	803572	801682	818199	801974	802132	816404	802822
3	813580	814553	798496	797914	811901	798329	819530	817984	802095	803421	816203	801901
3	818129	822607	803628	802416	817367	802893	819654	822566	805271	803586	819942	803894
3	818013	816571	801813	801390	814451	801853	818051	819826	803873	803407	815440	803239
3	818839	819882	803111	802483	818905	802869	819736	823216	803251	802828	815102	802985
3	818422	819317	801879	799741	816617	801238	819592	820787	805124	803476	817535	803285
3	820885	820585	801446	798638	814309	799198	820821	823607	805047	805022	818249	806848
3	818129	819841	803300	801742	816311	802117	821219	820215	802694	803827	817439	803468
3	820182	821906	805795	803209	816368	804947	821055	803333	802721	802726	817311	803116
3	821823	817583	801419	802368	814278	801450	819846	819263	804647	801742	816379	802572
3	816216	819078	802646	800867	813957	801621	820869	821446	805204	804055	815521	804017
3	818635	818698	801432	802707	814397	799909	819619	819207	804041	804456	817486	804186
3	817722	822205	803478	802652	815519	802453	803988	823912	804400	804174	816194	802856
3	815270	816194	800732	799829	811745	799639	816196	817629	801871	800062	812892	802256
3	820350	821559	804219	803374	817523	803364	821253	816923	802740	802614	816553	801834
3	818843	820550	805163	802959	817436	803304	822570	819880	805178	805588	817438	805253
3	817984	817446	799741	799252	812966	799399	818340	819370	800098	799749	811098	800930
3	817059	814332	799599	800110	809254	798135	818114	819792	801268	801674	800849	800383
3	818583	818775	802654	801708	814959	802375	815323	819437	801184	802501	815616	802174
3	820694	822034	802802	802207	815567	802046	819722	820167	804966	805480	816815	804444
3	822365	821437	806373	804770	818362	803766	821333	820908	805622	804771	815950	804835
3	815480	820921	800424	799601	814012	801987	821383	819841	804386	804004	818753	804154
3	813913	814663	799351	800267	814147	798362	819552	822039	804522	803818	817162	804911
3	820296	817840	801972	803184	816703	802402	820181	820451	804524	803680	819344	803994
3	820152	820775	800190	802463	815577	801826	816116	819452	803302	803186	813895	804238
3	815741	820713	802487	803051	815341	803137	820197	818083	804079	803862	814383	802401
3	818906	818230	802817	801850	815527	800160	816055	818389	802435	800407	815278	802681
3	815781	815977	801844	800272	815273	800731	821892	821115	803894	802604	817258	802992
3	811668	815603	800632	798324	808798	796936	821032	818978	803629	803932	816287	804535
3	819540	817531	804417	801533	818100	801628	819203	819968	803202	803418	814275	803228
3	814167	816453	798921	799758	813354	798221	821487	822241	804322	804852	816654	804845
3	822217	819504	802388	802114	815540	801748	821841	822673	803741	802061	814503	802293
3	819575	820285	803497	801773	815411	803608	820690	805226	804252	804547	818203	805943
3	818381	817675	800875	801997	814684	802368	820578	804839	801914	803562	814533	803075
3	815958	819047	801829	800537	816567	800887	820640	819980	805423	805613	818315	803869
3	821550	820421	804755	803941	814906	804682	819077	820369	805759	803297	815154	803558
3	816768	816704	801963	802587	813670	802168	820961	819258	803677	804053	817000	804266
3	816250	819890	801251	799829	815204	800663	816652	817863	802573	801039	815043	801152
3	814285	815997	798084	797085	810866	798078	819401	818182	803511	803044	818399	802907
3	817712	817343	800611	799862	813923	799230	817855	819546	803430	803100	815627	800696
3	814019	818511	800965	799969	812067	801613	820232	806190	804191	805473	818626	804330
3	818576	820115	801049	801886	814295	802214	818096	817707	802549	801375	815480	801888
3	818140	817799	800011	800552	811926	799666	821580	823667	803960	803247	816996	804151
3	816159	818495	800972	798853	813242	801203	820696	819712	802305	803254	815805	802819
3	819280	818327	802214	801832	815435	801469	819727	822189	803774	804296	815884	803313
3	818183	821020	803079	802309	816220	802715	819058	821700	804762	803538	819444	803392
3	812930	814666	799712	797054	810357	797772	819110	818948	802792	804128	816402	802479
3	815093	815783	799556	799610	812225	798002	816909	820393	803621	802648	818074	803529
3	821117	819523	802080	800808	812325	800796	820298	821718	807848	804838	818666	804101
3	818230	819458	801160	802059	815445	802595	818239	820934	804056	803156	803301	803751
3	819509	820358	804121	803602	815640	803285	820355	817441	804056	802891	801977	802670
3	817914	822636	803283	802115	816923	802383	819422	822074	803793	804208	817320	802676
3	819911	816762	800821	800385	813127	798810	819782	822861	801685	800886	814176	801629
3	823352	822109	805369	804604	816351	803453	820154	820454	805573	805225	820178	806803
3	819707	815903	800379	799878	815104	800523	804325	817688	805878	803603	819446	804334
3	812604	818756	800207	798815	813951	799602	818483	815958	800321	799674	812895	800783
3	817813	819057	801699	800662	813905	801675	820546	817386	803011	800861	814868	801573
3	817613	817129	801099	799875	813428	799966	822134	822270	804992	802170	804057	802095
3	818688	819070	802621	801409	814162	801601	822362	821823	805432	804862	816491	804990
3	818179	821601	803189	803021	819290	803283	821362	819838	802125	801531	814508	803298
3	817360	816219	799624	801175	813156	800397	821906	825930	805770	804620	820234	804281
3	816984	817957	801888	799861	812928	799088	817734	817155	804876	804453	815887	803994
3	814974	816573	800134	798652	813511	797556	819179	806056	806109	804624	817621	803346
3	819096	819326	801675	799960	814446	799712	819732	820583	804767	803187	815944	802681
3	816446	817051	801049	800755	813088	801209	803828	803276	802954	805371	814737	803693
3	817240	817636	802017	800525	814325	800340	825579	820463	806260	804819	819621	806035
3	820692	819367	803205	802772	816626	803000	823192	821511	805074	802083	816280	805125
3	816425	821228	802010	800852	815804	800510	818025	822633	804137	803885	818472	804050
6	819549	818046	802865	802288	815598	800839	802352	818373	802425	803148	815876	802042
6	819341	815724	801441	798903	811940	798684	819376	806172	805112	821614	805527	805690
6	824015	824823	805871	804771	817674	806213	803774	820336	803541	803231	816053	802992
6	815643	819237	801231	800046	816200	801732	803199	818688	804322	803212	818158	802168
6	819775	817936	801625	800968	817681	801057	821368	820102	805368	804443	817146	803407
6	817006	820070	801885	799567	812977	800663	804042	821080	805661	804185	817698	804096
6	818575	820655	800169	801037	813556	799912	823116	822581	804114	802244	816082	803574
6	817988	818746	801525	800144	812496	800412	820871	822389	803508	802090	804426	803114
6	817754	817170	800366	800230	815686	800764	822720	824660	806070	804442	804469	805386
6	818569	820150	802128	802998	816642	802431	819641	824695	805147	803017	804928	804514
6	817941	821453	802299	802923	816502	803851	802040	820952	805229	804469	817748	804540
6	819345	820726	802255	802012	813478	801332	803454	820371	804337	803337	803702	803730
6	820973	822221	806670	803881	819848	804909	822682	818888	804445	804277	816019	803089
6	820643	819169	802889	799331	815268	802431	805888	805021	804538	804973	821705	805446
6	821248	820807	802739	802494	815406	803523	804544	804203	803476	803146	803703	803871
6	820691	822888	803590	803769	817748	804161	822526	820646	803854	805112	818195	805138
6	821388	818392	803887	803450	816420	803844	823427	804862	804118	803203	816162	803672
6	820865	817823	801796	799892	815811	801850	803403	822179	803223	801448	818364	803627
6	815765	817198	800067	798489	814735	798846	818625	818361	803970	801861	815013	803303
6	818577	818484	800716	800189	815506	799749	819445	803126	801091	802194	815422	801523
6	818613	821470	801293	801882	816533	802781	822911	822666	805899	806159	821425	806284
6	816774	821551	800246	799987	812013	800728	820150	822304	803950	804357	814899	803305
6	818296	819721	801918	802088	812832	801848	819703	822367	805726	802898	818259	803574
6	815268	817505	800458	802473	812723	800251	819798	804354	803142	803133	820538	803987
6	819217	817790	802424	802270	813644	801675	818872	819593	801142	801838	800614	800075
6	817846	817808	801412	800594	814693	800184	820210	803931	803899	803341	803042	805106
6	819273	821513	803257	801743	815493	801591	822329	806516	803849	803722	815603	803756
6	817913	818176	801009	800486	815116	800150	817629	819203	803692	802237	816527	804455
6	820786	817799	803355	801574	814636	801286	819177	821613	803379	803591	815849	803835
6	822257	824334	803332	803508	817390	802305	819009	822265	804069	802455	802292	802176
6	821009	822815	804254	802250	820137	802619	820260	823569	805366	805783	818105	803809
6	817301	818574	801509	798921	814966	799592	819705	803558	803481	802964	815945	802753
6	816059	816458	800368	799732	815343	798465	823505	819237	804241	802239	802365	802017
6	818459	816744	800846	801066	815684	801813	821344	821719	801533	801999	817644	802377
6	820603	819399	801366	799992	813037	802635	820235	821188	804722	802514	801854	802532
6	821108	821897	803808	801555	813692	802196	818428	803988	803437	803733	818067	801227
6	819530	820275	801451	799383	814491	802134	804572	821990	803255	804332	819441	804724
6	820620	818732	802493	799851	814522	801267	818309	802747	802453	802227	818251	802262
6	815559	818582	798190	797303	812635	798728	819706	818677	803152	802344	815665	802375
6	823377	822135	804852	803655	819632	804252	817700	821368	802582	802336	814966	802604
6	818398	818379	802896	801072	816236	800701	818614	820556	805383	803259	802913	804343
6	818480	818790	801862	802450	815997	801208	820906	804497	804532	804017	803441	803029
6	820701	821310	803482	802635	818562	803948	820070	822275	804101	802714	817299	804768
6	820118	818954	799749	798576	816752	801537	804000	804633	804130	803216	803487	803571
6	822127	823168	802293	801282	818944	800197	823088	804141	803447	803066	819076	803201
6	822151	824865	805244	804403	817044	803747	824293	821019	805497	803502	819119	803563
6	818037	821138	801661	799023	814193	798615	823954	804945	804613	803695	819188	806419
6	818497	820618	800652	799516	813504	801070	824377	822016	805672	803815	804487	805731
6	821895	819782	803641	800730	815477	802385	816549	820431	802472	801827	802010	802219
6	820964	821493	799754	800419	814076	801279	819929	819453	804511	803559	803784	801916
6	818969	818693	801316	800013	816400	800516	821308	820757	804166	802900	816818	802958
6	819600	819560	802460	800079	814451	799901	819343	803260	803333	802967	803022	802902
6	819109	818798	803191	801554	817613	801125	823459	821774	804055	804874	819359	804188
6	816774	815748	802922	801957	814700	799961	807032	820324	807820	806400	820487	806632
6	819642	819265	802525	802326	816375	801151	817017	805347	802919	802861	817970	802229
6	816114	815216	803837	801268	812684	798868	804365	818372	803505	803375	818274	804212
6	816731	819315	802565	802576	815468	802893	804087	815154	804064	802803	816705	802657
6	816510	812454	798976	798828	813743	797618	805444	803384	804060	804030	816517	803299
6	821079	816491	801698	801744	815736	801444	821587	803331	802963	802975	814295	803087
6	820729	818347	804094	801977	815341	800677	823621	823097	804108	803788	817281	803840
6	818660	820310	802275	800759	816496	800389	822348	819222	800936	802864	802608	801378
6	818125	821257	801933	801151	813737	799753	822966	825177	804642	804584	818426	804122
6	816968	818119	801597	798972	813184	800193	820624	821441	804454	803341	817522	802972
6	819576	819206	801218	802096	817679	802281	803147	819792	802982	803567	818699	802570
6	818870	819490	801680	801435	814548	801920	805280	823746	804742	804497	817894	805817
6	817735	820683	800812	800249	812580	801226	819553	802660	803459	803306	816109	803454
6	818730	817621	800615	798916	814967	800454	819931	819865	803527	804210	816757	803383
6	817581	818483	801619	800354	812864	799281	821859	822431	804554	804548	819762	804666
6	820849	821816	803835	802501	815236	800876	802421	802095	801793	801041	816927	802386
6	818647	823644	802776	803706	813665	802020	820498	819673	803155	804071	815965	803733
6	818166	816311	800867	799973	813653	800000	803848	803494	804273	804074	816548	803036
6	819239	818110	802379	801961	815320	801616	802714	820134	802594	801605	815348	801132
6	822164	819937	801996	802149	816225	802637	802989	822836	805405	804686	818957	803349
6	816607	820213	800301	800069	810341	801170	823703	824267	805915	804505	818159	804687
6	817857	820530	800428	801266	816943	799888	823691	821900	803109	802998	818117	803222
6	819705	821397	801966	800934	815178	801495	823926	804892	804239	803828	803005	802892
6	816571	818282	800121	799276	813648	799520	819402	803555	804769	803135	817333	803125
6	817641	817591	802604	801576	814311	800375	815499	801181	800196	800482	814512	801154
6	818779	821845	803678	803288	815391	802388	816553	817812	801455	800942	814438	800309
6	816980	820178	799406	800247	810788	799482	819426	802401	801874	802518	811659	802927
6	816715	815652	802261	800615	812736	801514	818425	819009	805609	805296	803908	803854
6	815953	816341	799684	799149	811816	799489	805561	805865	807007	806824	804420	806052
6	816074	813245	800758	798289	810656	798357	821248	805140	803646	804501	816681	803473
6	816517	817668	801031	800534	811893	800691	817261	816120	801481	801540	814681	801615
6	814339	815319	801976	801033	812553	800459	803570	819337	804665	803755	816090	803362
6	812835	813009	799819	798408	811181	800010	803600	816872	803176	802247	814534	803146
6	814482	813762	798971	798596	808799	797803	819381	821095	807159	807211	817898	806660
6	814024	814125	799734	799652	813507	800124	819142	802925	802637	802800	802932	801825
6	815517	816125	801590	798855	813165	801115	823705	823239	804573	803532	816976	802890
6	815824	814527	802741	800650	813703	801947	817772	817199	803389	802289	813931	801809
6	817375	818849	803576	802072	816195	803490	820493	818433	804532	803547	814493	803048
6	818747	815210	800560	801461	816293	801676	818166	816897	805630	803187	815373	802872
6	815196	813182	800174	799857	814773	799424	817261	818324	803377	802191	803695	802213
6	815446	816478	802065	799105	812205	801382	817578	820372	803825	802406	803413	801861
6	818368	816422	801886	800349	813784	801465	816929	817331	801763	801859	800643	802459
6	812542	816466	800893	799267	811276	799211	802519	816488	803795	801979	803495	803073
6	815832	815046	801245	801211	811218	800151	820824	820167	805540	803646	803353	803735
6	809759	815002	797599	796700	808146	796548	802031	817102	804091	802764	802973	801289
6	811708	813825	799320	797271	810038	798925	803206	816926	804181	801959	814037	803100
6	814475	814803	799345	798530	810373	798462	818491	820630	805125	802499	816979	802853
9	818866	817116	803533	802889	815297	802676	819394	820034	803185	802397	815056	801232
9	814797	815841	798773	799684	810206	798005	821334	817981	803262	802613	814941	802044
9	815891	819979	801150	799953	810796	801474	819745	803785	803555	802545	814276	802263
9	816405	817902	801783	801407	812124	800868	814317	803753	814763	802974	802447	801225
